LONGITUDE,LATITUDE,OBJECTID,PRIMARY_KEY,ID_NUM,BETWEEN_STREETS,BETWEEN_STREET1,BETWEEN_STREET2,DIRECTION_BOUND,START_DATE,END_DATE,Count_year,AVE_WEEKDAY_TRAFFIC,AM_PEAK_8TO9,PM_PEAK_5TO6,OTHER_PEAK_TIMES,PERCENT_HEAVY_VEHICLES,SPEED_LIMIT,PERCENTILE_85TH,PERCENT_EXCEED_SPEED_LIMIT,DATA_COLLECTED_BY,LAST_EDITED_DATE
115.8581803,-31.94566395,30753,1318,LAKE_1,Lake St,Newcastle St,Aberdeen St,Southbound,2019/11/19 00:00:00+00,2019/11/26 00:00:00+00,2019,1224,88,69,,3,40,19.44,0.011,COP,2020/01/17 06:40:21+00
115.8581803,-31.94566395,30754,1319,LAKE_1,Lake St,Newcastle St,Aberdeen St,Northbound,2019/11/19 00:00:00+00,2019/11/26 00:00:00+00,2019,1466,60,100,,2.7,40,18.18,0.009,COP,2020/01/17 06:40:21+00
115.8575548,-31.94667289,30755,1320,LAKE_2,Lake St,Aberdeen St,Francis St,Northbound/Southbound,2019/11/19 00:00:00+00,2019/11/26 00:00:00+00,2019,3959,194,259,,4.1,40,32.58,2.222,COP,2020/01/17 06:41:01+00
115.8575548,-31.94667289,30756,1321,LAKE_2,Lake St,Aberdeen St,Francis St,Southbound,2019/11/19 00:00:00+00,2019/11/26 00:00:00+00,2019,2162,139,114,,3.3,40,32.76,1.568,COP,2020/01/17 06:41:01+00
115.8575548,-31.94667289,30757,1322,LAKE_2,Lake St,Aberdeen St,Francis St,Northbound,2019/11/19 00:00:00+00,2019/11/26 00:00:00+00,2019,1797,55,145,,4.8,40,32.04,1.515,COP,2020/01/17 06:41:01+00
115.8510614,-31.94714999,30758,891,MARKET_1,Market Street,Perth Arena,Perth Arena,Eastbound,2017/04/28 00:00:00+00,2017/05/11 00:00:00+00,2017,335,49,8,20 (1200-1300),16.36,50,29.9,0.1,COP,2019/02/24 08:20:33+00
115.8510614,-31.94714999,30759,892,MARKET_1,Market Street,Perth Arena,Perth Arena,Westbound,2017/04/28 00:00:00+00,2017/05/11 00:00:00+00,2017,261,6,37,12 (1100-1200),3.65,50,22.7,0.1,COP,2019/02/24 08:20:33+00
115.8503364,-31.94686967,30760,888,MARKET_2,Market Street,FWY North,FWY South,Eastbound,2017/04/28 00:00:00+00,2017/05/10 00:00:00+00,2017,3512,159,335,176 (1100-1200),1.61,50,56.2,0,COP,2019/02/24 08:20:33+00
115.8160057,-31.97059386,30761,759,MONASH_1,Monash Avenue,Hospital Ave,Kanimbla Rd,Westbound,2016/08/15 00:00:00+00,2016/08/27 00:00:00+00,2016,5694,528,327,429 (13:00 - 14:00),10.7,50,41,1.16,COP,2019/02/24 08:20:33+00
115.8160057,-31.97059386,30762,760,MONASH_1,Monash Avenue,Hospital Ave,Kanimbla Rd,Eastbound,2016/08/15 00:00:00+00,2016/08/27 00:00:00+00,2016,7336,388,649,507 (11:00 - 12:00) & 685 (16:00 - 17:00),45.5,50,52,19.2,COP,2019/02/24 08:20:33+00
115.8146296,-31.97057137,30763,990,MONASH_2,Monash Avenue,Kanimbla Rd,Hampden Rd,Eastbound,2017/10/23 00:00:00+00,2017/10/30 00:00:00+00,2017,6443,405,532,590 (1300-1600),6.24,50,49.7,14,PENTAGON S,2019/02/24 08:20:33+00
115.8146296,-31.97057137,30764,991,MONASH_2,Monash Avenue,Kanimbla Rd,Hampden Rd,Westbound,2017/10/23 00:00:00+00,2017/10/30 00:00:00+00,2017,5514,549,294,409 (1200-1300),7.16,50,47.9,9.8,PENTAGON S,2019/02/24 08:20:33+00
115.8146296,-31.97057137,30765,906,MONASH_2,Monash Avenue,Kanimbla Rd,Hampden Rd,Eastbound,2017/05/01 00:00:00+00,2017/05/16 00:00:00+00,2017,6299,406,525,575 (1500-1600),6.98,50,50,16.2,COP,2019/02/24 08:20:33+00
115.8146296,-31.97057137,30766,907,MONASH_2,Monash Avenue,Kanimbla Rd,Hampden Rd,Westbound,2017/05/01 00:00:00+00,2017/05/16 00:00:00+00,2017,5327,511,300,390 (1200-1300),7.6,50,48.2,10.4,COP,2019/02/24 08:20:33+00
115.8146296,-31.97057137,30767,1173,MONASH_2,Monash Avenue,Kanimbla Rd,Hampden Rd,Eastbound,2018/10/19 00:00:00+00,2018/10/29 00:00:00+00,2018,6173,353,509,,0.078,50,48.6,0.1086,Austraffic,2019/02/24 08:20:33+00
115.8146296,-31.97057137,30768,1174,MONASH_2,Monash Avenue,Kanimbla Rd,Hampden Rd,Westbound,2018/10/19 00:00:00+00,2018/10/29 00:00:00+00,2018,5495,517,316,,0.088,50,47.97,0.09576,Austraffic,2019/02/24 08:20:33+00
115.8683832,-31.9534651,30769,940,MOORE_1,Moore Street,Hill St,Cul de Sac,Eastbound,2017/06/12 00:00:00+00,2017/06/26 00:00:00+00,2017,159,21,6,14 (1300-1400),2.43,50,22,0,COP,2019/02/24 08:20:33+00
115.8683832,-31.9534651,30770,941,MOORE_1,Moore Street,Hill St,Cul de Sac,Westbound,2017/06/12 00:00:00+00,2017/06/26 00:00:00+00,2017,150,20,6,13 (1400-1500),8.36,50,22,0,COP,2019/02/24 08:20:33+00
115.8166825,-31.98241481,30771,824,MYERST_1,Myer Street,Fairway,Parkway,Eastbound,2017/02/13 00:00:00+00,2017/02/28 00:00:00+00,2017,491,49,45,53 (0900-1000),2.59,50,48.6,12.8,COP,2019/02/24 08:20:33+00
115.8166825,-31.98241481,30772,825,MYERST_1,Myer Street,Fairway,Parkway,Westbound,2017/02/13 00:00:00+00,2017/02/28 00:00:00+00,2017,525,34,53,65 (1600-1700),2.25,50,49.3,12.8,COP,2019/02/24 08:20:33+00
115.8811223,-31.95899787,30773,828,NELSON_1,Nelson Crescent,Braithwaite St,WACA Gate 2,Eastbound,2017/02/13 00:00:00+00,2017/02/28 00:00:00+00,2017,1074,88,149,157 (1500-1600),17.83,50,42.5,3.8,COP,2019/02/24 08:20:33+00
115.8811223,-31.95899787,30774,829,NELSON_1,Nelson Crescent,Braithwaite St,WACA Gate 2,Westbound,2017/02/13 00:00:00+00,2017/02/28 00:00:00+00,2017,892,201,49,104 (1500-1600),3.26,50,44.3,3.8,COP,2019/02/24 08:20:33+00
115.8803516,-31.95868704,30775,1018,NELSON_2,Nelson Crescent,WACA Gate 2,Gloucester Park Gate 3,Westbound,2018/02/05 00:00:00+00,2018/02/11 00:00:00+00,2018,1055,232,51,135 (1500-1600),6,50,45,4,COP,2019/02/24 08:20:33+00
115.8803516,-31.95868704,30776,1019,NELSON_2,Nelson Crescent,WACA Gate 2,Gloucester Park Gate 3,Eastbound,2018/02/05 00:00:00+00,2018/02/11 00:00:00+00,2018,1336,156,158,189 (1600-1700),16.9,50,46,4.74,COP,2019/02/24 08:20:33+00
115.8826247,-31.95923323,30777,826,NELSON_3,Nelson Crescent,Braithwaite St,Trinity Basketball,Eastbound,2017/02/13 00:00:00+00,2017/02/28 00:00:00+00,2017,632,73,52,122 (1500-1600),5.3,50,43.2,2.8,COP,2019/02/24 08:20:33+00
115.8826247,-31.95923323,30778,827,NELSON_3,Nelson Crescent,Braithwaite St,Trinity Basketball,Westbound,2017/02/13 00:00:00+00,2017/02/28 00:00:00+00,2017,853,198,57,98 (1500-1600),3.54,50,40,2.8,COP,2019/02/24 08:20:33+00
115.8826247,-31.95923323,30779,894,NELSON_3,Nelson Crescent,Braithwaite St,East of Braithwaite St,Westbound,2017/04/28 00:00:00+00,2017/05/15 00:00:00+00,2017,801,242,56,80 (1500-1600),5.45,50,37.8,1.8,COP,2019/02/24 08:20:33+00
115.8826247,-31.95923323,30780,893,NELSON_3,Nelson Crescent,Braithwaite St,East of Braithwaite St,Eastbound,2017/04/28 00:00:00+00,2017/05/15 00:00:00+00,2017,603,86,54,105 (1500-1600),5.6,50,43.2,1.8,COP,2019/02/24 08:20:33+00
115.8553402,-31.94362963,30781,1257,NWCSTL_1,Newcastle St,Fitzgerald St,Palmerston St,Eastbound,2019/04/01 00:00:00+00,2019/04/08 00:00:00+00,2019,7392,530,475,,5.3,50,48.42,11.27,COP,2020/01/17 05:11:37+00
115.8553402,-31.94362963,30782,1258,NWCSTL_1,Newcastle St,Fitzgerald St,Palmerston St,Westbound,2019/04/01 00:00:00+00,2019/04/08 00:00:00+00,2019,,,,,0,,,0,COP,2020/01/17 05:11:37+00
115.8596387,-31.94560543,30783,1261,NWCSTL_2,Newcastle St,Lake St,William St,Eastbound,2019/04/01 00:00:00+00,2019/04/08 00:00:00+00,2019,5970,435,360,,3.8,50,46.26,5.25,COP,2020/01/17 05:18:18+00
115.8596387,-31.94560543,30784,1262,NWCSTL_2,Newcastle St,Lake St,William St,Westbound,2019/04/01 00:00:00+00,2019/04/08 00:00:00+00,2019,6228,451,403,,3.8,50,45.9,4.93,COP,2020/01/17 05:18:18+00
115.8140447,-31.97452909,30785,830,PARKRD_1,Park Road,Hampden Rd,Tarena Rd,Eastbound,2017/02/13 00:00:00+00,2017/02/28 00:00:00+00,2017,897,62,64,66 (0900-1000),2.72,50,36.7,0.1,COP,2019/02/24 08:20:33+00
115.8140447,-31.97452909,30786,831,PARKRD_1,Park Road,Hampden Rd,Tarena Rd,Westbound,2017/02/13 00:00:00+00,2017/02/28 00:00:00+00,2017,1030,73,87,,2.81,50,34.6,0.1,COP,2019/02/24 08:20:33+00
115.8180724,-31.98495421,30787,1263,PARKWY_1,Parkway ,Caporn St,Everett St,Northbound,2019/04/01 00:00:00+00,2019/04/08 00:00:00+00,2019,775,42,88,,3,50,39.06,1.56,COP,2019/02/24 08:20:33+00
115.8180724,-31.98495421,30788,775,PARKWY_1,Parkway,Caporn St,Everett St,Northbound,2016/09/05 00:00:00+00,2016/09/16 00:00:00+00,2016,702,33,94,46 (11:00 - 12:00),1.5,50,39,0.85,COP,2019/02/24 08:20:33+00
115.8180724,-31.98495421,30789,776,PARKWY_1,Parkway,Caporn St,Everett St,Southbound,2016/09/05 00:00:00+00,2016/09/16 00:00:00+00,2016,688,51,67,78 (16:00 - 17:00),2.3,50,40,1.61,COP,2019/02/24 08:20:33+00
115.8180724,-31.98495421,30790,1264,PARKWY_1,Parkway ,Caporn St,Everett St,Southbound,2019/04/01 00:00:00+00,2019/04/08 00:00:00+00,2019,,,,,0,,,0,COP,2019/02/24 08:20:33+00
115.8444689,-31.95074872,30791,1270,PARLMT_1,Parliament Place,Harvest Tce,Havelock St,Westbound,2019/04/01 00:00:00+00,2019/04/08 00:00:00+00,2019,1850,381,97,,2.3,50,49.86,14.77,COP,2020/01/17 05:43:42+00
115.8444689,-31.95074872,30792,1269,PARLMT_1,Parliament Place,Harvest Tce,Havelock St,Eastbound,2019/04/01 00:00:00+00,2019/04/08 00:00:00+00,2019,1333,135,127,,4.1,50,47.16,8.67,COP,2020/01/17 05:43:42+00
115.8768418,-31.95573996,30793,1285,PLAIN_1,Plain Street,Bronte St,Wickham St,Northbound ,2019/05/06 00:00:00+00,2019/05/12 00:00:00+00,2019,5428,401,581,,3.4,50,55.26,46.61,COP,2020/01/17 05:54:29+00
115.8768418,-31.95573996,30794,1286,PLAIN_1,Plain Street,Bronte St,Wickham St,Southbound,2019/05/06 00:00:00+00,2019/05/12 00:00:00+00,2019,5371,657,416,,4.7,50,55.98,47.28,COP,2020/01/17 05:54:29+00
115.8185028,-31.97304823,30795,1196,POOLAV_1,Poole Ave,Park Ave,Winthrop Ave,East / West ,2019/01/25 00:00:00+00,2019/02/08 00:00:00+00,2019,2451,166,190,,3.2,50,39.78,0.57,COP,2019/02/24 08:20:33+00
115.8185028,-31.97304823,30796,895,POOLAV_1,Poole Ave,Winthrop Ave,Park Ave,Eastbound,2017/04/28 00:00:00+00,2017/05/15 00:00:00+00,2017,1264,97,111,114 (1600-1700),1.68,50,40.3,0.4,COP,2019/02/24 08:20:33+00
115.8185028,-31.97304823,30797,896,POOLAV_1,Poole Ave,Winthrop Ave,Park Ave,Westbound,2017/04/28 00:00:00+00,2017/05/15 00:00:00+00,2017,1479,98,106,115 (1200-1300),2.41,50,37.8,0.4,COP,2019/02/24 08:20:33+00
115.8778059,-31.9498004,30798,865,PREMIE_1,Premier Lane,Kensington St,Bunbury Ln,Northbound,2017/03/07 00:00:00+00,2017/03/21 00:00:00+00,2017,37,2,5,3 (1000-1100),3.09,50,16.6,0,COP,2019/02/24 08:20:33+00
115.8778059,-31.9498004,30799,866,PREMIE_1,Premier Lane,Kensington St,Bunbury Ln,Southbound,2017/03/07 00:00:00+00,2017/03/21 00:00:00+00,2017,45,4,3,6 (0700-0800),1.81,50,16.6,0,COP,2019/02/24 08:20:33+00
115.8168824,-31.98642747,30800,908,PRINSS_1,Princess Road,Fairway,The Avenue,Westbound,2017/05/01 00:00:00+00,2017/05/15 00:00:00+00,2017,2225,171,210,,1.6,50,47.9,8.2,COP,2019/02/24 08:20:33+00
115.8168824,-31.98642747,30801,1115,PRINSS_1,Princess Road,Fairway,The Avenue,Eastbound,2018/04/30 00:00:00+00,2018/05/07 00:00:00+00,2018,3090,304,301,,3.3,50,48.96,11.53,PENTAGON S,2019/02/24 08:20:33+00
115.8168824,-31.98642747,30802,1131,PRINSS_1,Princess Road,Broadway,The Avenue,Westbound,2018/10/15 00:00:00+00,2018/10/22 00:00:00+00,2018,2349,279,191,,0.028,50,43.02,0.00915,COP,2019/02/24 08:20:33+00
115.8168824,-31.98642747,30803,1132,PRINSS_1,Princess Road,Broadway,The Avenue,Eastbound,2018/10/15 00:00:00+00,2018/10/22 00:00:00+00,2018,1920,132,186,,0.045,50,43.02,0.01302,COP,2019/02/24 08:20:33+00
115.8168824,-31.98642747,30804,1308,PRINSS_1,Princess Road,Fairway,The Avenue,Westbound,2019/10/21 00:00:00+00,2019/10/28 00:00:00+00,2019,2071,127,200,,4.3,50,43.56,2.63,COP,2019/02/24 08:20:33+00
115.8168824,-31.98642747,30805,767,PRINSS_1,Princess Road,Fairway,The Avenue,Westbound,2016/09/05 00:00:00+00,2016/09/16 00:00:00+00,2016,2167,171,234,,1.9,50,48,8.45,COP,2019/02/24 08:20:33+00
115.8168824,-31.98642747,30806,768,PRINSS_1,Princess Road,Fairway,The Avenue,Eastbound,2016/09/05 00:00:00+00,2016/09/17 00:00:00+00,2016,3038,261,314,,3.5,50,43,1.13,COP,2019/02/24 08:20:33+00
115.8168824,-31.98642747,30807,1307,PRINSS_1,Princess Road,Fairway,The Avenue,Eastbound,2019/10/21 00:00:00+00,2019/10/28 00:00:00+00,2019,3041,292,273,,5.7,50,42.48,10.64,COP,2019/02/24 08:20:33+00
115.8168824,-31.98642747,30808,1116,PRINSS_1,Princess Road,Fairway,The Avenue,Westbound,2018/04/30 00:00:00+00,2018/05/07 00:00:00+00,2018,2047,145,200,,3.4,50,51.84,22.45,PENTAGON S,2019/02/24 08:20:33+00
115.878896,-31.94985678,30809,867,RENAIS_1,Renaissance Lane,Kensington St,Bunbury Ln,Northbound,2017/03/07 00:00:00+00,2017/03/21 00:00:00+00,2017,151,10,18,,0.93,50,28.4,0,COP,2019/02/24 08:20:33+00
115.878896,-31.94985678,30810,868,RENAIS_1,Renaissance Lane,Kensington St,Bunbury Ln,Southbound,2017/03/07 00:00:00+00,2017/03/21 00:00:00+00,2017,166,19,11,11 (1800-1900),2.93,50,27.4,0,COP,2019/02/24 08:20:33+00
115.8753275,-31.96417938,30811,803,RIVSDV_1,Riverside Drive,Plain St,Point Fraser Carpark,Westbound,2016/12/03 00:00:00+00,2016/12/11 00:00:00+00,2016,7818,1015,449,,3.9,60,59,12.21,Austraffic,2019/02/24 08:20:33+00
115.8753242,-31.96404522,30812,804,RIVSDV_2,Riverside Drive,Plain St,Point Fraser Carpark,Eastbound,2016/12/03 00:00:00+00,2016/12/11 00:00:00+00,2016,8470,380,856,463 (11:00-12:00) & 887 (16:00-17:00),4.5,60,59,13.12,Austraffic,2019/02/24 08:20:33+00
115.8703316,-31.95202612,30813,1303,ROYAL_1,Royal Street,Hill St,Clotilde St,Westbound,2019/09/09 00:00:00+00,2019/09/16 00:00:00+00,2019,2078,392,106,,11.6,50,46.98,6.87,COP,2020/01/17 06:35:48+00
115.8703316,-31.95202612,30814,1304,ROYAL_1,Royal Street,Hill St,Clotilde St,Eastbound,2019/09/09 00:00:00+00,2019/09/16 00:00:00+00,2019,3072,289,293,,8.4,50,49.86,14.49,COP,2020/01/17 06:35:48+00
115.8720308,-31.95212009,30815,1305,ROYAL_2,Royal Street,Fielder St,Hill St,Westbound,2019/09/09 00:00:00+00,2019/09/16 00:00:00+00,2019,1116,263,51,,11.5,50,43.92,4.14,COP,2020/01/17 06:36:56+00
115.8720308,-31.95212009,30816,1306,ROYAL_2,Royal Street,Fielder St,Hill St,Eastbound,2019/09/09 00:00:00+00,2019/09/16 00:00:00+00,2019,2635,288,236,,7.7,50,50.4,16.16,COP,2020/01/17 06:36:56+00
115.8548252,-31.9460175,30817,1287,SHENTN_1,Shenton St,James St,John St,Northbound,2019/05/27 00:00:00+00,2019/06/02 00:00:00+00,2019,909,42,120,,3.5,40,40.68,16.8,COP,2020/01/17 05:56:43+00
115.8548252,-31.9460175,30818,1288,SHENTN_1,Shenton St,James St,John St,Southbound,2019/05/27 00:00:00+00,2019/06/02 00:00:00+00,2019,651,69,48,,2.8,40,39.96,14.76,COP,2020/01/17 05:56:43+00
115.8580339,-31.9552122,30819,869,STGEOT_1,St Georges Terrace,Howard St,Sherwood Ct,Eastbound,2017/03/07 00:00:00+00,2017/03/21 00:00:00+00,2017,11409,783,863,,8.34,40,37.25,1.3,COP,2019/02/24 08:20:33+00
115.8580339,-31.9552122,30820,870,STGEOT_1,St Georges Terrace,Howard St,Sherwood Ct,Westbound,2017/03/07 00:00:00+00,2017/03/21 00:00:00+00,2017,10908,833,670,510 (1600-1700),11.85,40,39.6,1.55,COP,2019/02/24 08:20:33+00
115.8580339,-31.9552122,30821,997,STGEOT_1,St Georges Terrace,Howard St,Sherwood Ct,Eastbound,2017/10/24 00:00:00+00,2017/10/30 00:00:00+00,2017,10826,714,811,155 (1000-1100),11.93,40,37.95,11.85,PENTAGON S,2019/02/24 08:20:33+00
115.8580339,-31.9552122,30822,1177,STGEOT_1,St Georges Terrace,Howard St,Sherwood Ct,Eastbound,2018/10/21 00:00:00+00,2018/10/29 00:00:00+00,2018,10338,739,588,,0.089,40,39.42,0.136,Austraffic,2019/02/24 08:20:33+00
115.8580339,-31.9552122,30823,1178,STGEOT_1,St Georges Terrace,Howard St,Sherwood Ct,Westbound,2018/10/21 00:00:00+00,2018/10/29 00:00:00+00,2018,9902,771,570,,0.093,40,40.5,0.1634,Austraffic,2019/02/24 08:20:33+00
115.8580339,-31.9552122,30824,998,STGEOT_1,St Georges Terrace,Howard St,Sherwood Ct,Westbound,2017/10/24 00:00:00+00,2017/10/30 00:00:00+00,2017,11329,850,758,572 (1600-1700),14.2,40,39.8,14.9,PENTAGON S,2019/02/24 08:20:33+00
115.8580339,-31.9552122,30825,799,STGEOT_1,St Georges Terrace,Howard St,Sherwood Ct,Westbound,2016/12/03 00:00:00+00,2016/12/11 00:00:00+00,2016,9995,674,639,646 (16:00-17:00),7.6,40,42,20.79,Austraffic,2019/02/24 08:20:33+00
115.8580339,-31.9552122,30826,800,STGEOT_1,St Georges Terrace,Howard St,Sherwood Ct,Eastbound,2016/12/03 00:00:00+00,2016/12/11 00:00:00+00,2016,10908,705,736,754 (16:00-17:00),7.1,40,42,21.1,Austraffic,2019/02/24 08:20:33+00
115.8638589,-31.9499222,30827,1314,STLNST_1,Stirling Street,James St,Aberdeen St,Northbound,2019/11/19 00:00:00+00,2019/11/26 00:00:00+00,2019,3116,114,301,,3.4,50,48.6,10.83,COP,2020/01/16 04:25:33+00
115.8638589,-31.9499222,30828,1315,STLNST_1,Stirling Street,James St,Aberdeen St,Southbound,2019/11/19 00:00:00+00,2019/11/26 00:00:00+00,2019,1502,141,99,,5.4,50,49.86,14.44,COP,2020/01/16 04:25:33+00
115.8638589,-31.9499222,30829,1315,STLNST_1,Stirling Street,James St,Aberdeen St,Southbound,2019/11/19 00:00:00+00,2019/11/26 00:00:00+00,2019,1502,,,,,,,,,2020/01/16 04:25:33+00
115.8638589,-31.9499222,30830,1314,STLNST_1,Stirling Street,James St,Aberdeen St,Northbound,2019/11/19 00:00:00+00,2019/11/26 00:00:00+00,2019,3116,,,,,,,,,2020/01/16 04:25:33+00
115.8145185,-31.97375621,30831,948,TARENA_1,Tarena Road,Park Rd,Karella St,Northbound,2017/06/12 00:00:00+00,2017/06/26 00:00:00+00,2017,77,4,7,8 (1200-1300),2.48,50,41.8,1.5,COP,2019/02/24 08:20:33+00
115.8145185,-31.97375621,30832,949,TARENA_1,Tarena Road,Park Rd,Karella St,Southbound,2017/06/12 00:00:00+00,2017/06/26 00:00:00+00,2017,110,8,6,13 (1200-1300),2.38,50,40.3,1.5,COP,2019/02/24 08:20:33+00
115.8172394,-31.98708198,30833,769,THEAVE_1,The Avenue,Fairway,Hackett Dr,Westbound,2016/09/05 00:00:00+00,2016/09/16 00:00:00+00,2016,2423,160,234,,5.1,50,51,21.4,COP,2019/02/24 08:20:33+00
115.8172394,-31.98708198,30834,770,THEAVE_1,The Avenue,Fairway,Hackett Dr,Eastbound,2016/09/05 00:00:00+00,2016/09/16 00:00:00+00,2016,2661,339,164,212 (15:00 - 16:00 ),4.4,50,48,9,COP,2019/02/24 08:20:33+00
115.8172394,-31.98708198,30835,1312,THEAVE_1,The Avenue,Hackett Dr,Fairway,Northbound,2019/10/21 00:00:00+00,2019/10/28 00:00:00+00,2019,2462,269,167,,6.8,50,41.04,0.66,COP,2019/02/24 08:20:33+00
115.8172394,-31.98708198,30836,1311,THEAVE_1,The Avenue,Hackett Dr,Fairway,Southbound,2019/10/21 00:00:00+00,2019/10/28 00:00:00+00,2019,3838,293,362,,4.2,50,41.22,1,COP,2019/02/24 08:20:33+00
115.815958,-31.98807179,30837,897,THEAVE_2,The Avenue,Broadway,Fairway,Northbound,2017/04/28 00:00:00+00,2017/05/15 00:00:00+00,2017,2486,251,178,260 (0700-0800),2.45,50,44.6,4,COP,2019/02/24 08:20:33+00
115.815958,-31.98807179,30838,898,THEAVE_2,The Avenue,Broadway,Fairway,Southbound,2017/04/28 00:00:00+00,2017/05/15 00:00:00+00,2017,2498,162,242,171 (0900-1000),3.58,50,46.1,4,COP,2019/02/24 08:20:33+00
115.815958,-31.98807179,30839,1313,THEAVE_2,The Avenue,Broadway,Fairway,North/South,2019/10/21 00:00:00+00,2019/10/28 00:00:00+00,2019,4859,398,397,,4.6,50,39.6,0.54,COP,2019/02/24 08:20:33+00
115.815958,-31.98807179,30840,1120,THEAVE_2,The Avenue,Broadway,Fairway,Southbound,2018/04/30 00:00:00+00,2018/05/07 00:00:00+00,2018,2337,162,231,166 (0800-0900),4.9,50,49.5,13.47,PENTAGON S,2019/02/24 08:20:33+00
115.815958,-31.98807179,30841,1119,THEAVE_2,The Avenue,Broadway,Fairway,Northbound,2018/04/30 00:00:00+00,2018/05/07 00:00:00+00,2018,2466,251,183,207 (1500-1600),4.2,50,43.92,1.811,PENTAGON S,2019/02/24 08:20:33+00
115.815958,-31.98807179,30842,1142,THEAVE_2,The Avenue,Broadway,Fairway,North/South,2018/10/15 00:00:00+00,2018/10/22 00:00:00+00,2018,4939,399,386,,0.049,50,45.54,0.04,COP,2019/02/24 08:20:33+00
115.8774499,-31.94917181,30843,875,TULLY_1,Tully Road,Kensington St,Bunbury Ln,Northbound,2017/03/07 00:00:00+00,2017/03/21 00:00:00+00,2017,150,11,14,,2.63,50,36,0.1,COP,2019/02/24 08:20:33+00
115.8774499,-31.94917181,30844,876,TULLY_1,Tully Road,Kensington St,Bunbury Ln,Southbound,2017/03/07 00:00:00+00,2017/03/21 00:00:00+00,2017,119,13,8,9 (1400-1500),1.87,50,34.2,0.1,COP,2019/02/24 08:20:33+00
115.8801227,-31.95055885,30845,860,VICTCE_1,Victory Terrace,Kensington St,Brown St,Northbound,2017/03/06 00:00:00+00,2017/03/20 00:00:00+00,2017,246,19,17,19 (1200-1300),2.95,50,37.8,0.5,COP,2019/02/24 08:20:33+00
115.8801227,-31.95055885,30846,861,VICTCE_1,Victory Terrace,Kensington St,Brown St,Southbound,2017/03/06 00:00:00+00,2017/03/20 00:00:00+00,2017,544,34,39,44 (1600-1700),3.05,50,40,0.5,COP,2019/02/24 08:20:33+00
115.8657367,-31.95537905,30847,1186,VICTSQ_1,Victoria Square,Murray st,Victoria Ave,Southbound,2018/11/19 00:00:00+00,2018/11/26 00:00:00+00,2018,4338,205,323,,0.088,50,27.54,0.0003,COP,2019/02/24 08:20:33+00
115.8664751,-31.95590425,30848,1187,VICTSQ_2,Victoria Square,Victoria Ave,Goderich St,Westbound,2018/11/19 00:00:00+00,2018/11/26 00:00:00+00,2018,9761,600,822,,0.066,50,31.14,0.00214,COP,2019/02/24 08:20:33+00
115.8752651,-31.9568766,30849,1284,WELGTN_1,Wellington Street,Bennett St,Plain St,Westbound,2019/05/06 00:00:00+00,2019/05/12 00:00:00+00,2019,4777,505,346,,9.8,50,44.1,2.426,COP,2020/01/17 05:52:03+00
115.8752651,-31.9568766,30850,1283,WELGTN_1,Wellington Street,Bennett St,Plain St,Eastbound,2019/05/06 00:00:00+00,2019/05/12 00:00:00+00,2019,4531,304,499,,7.2,50,48.96,11.69,COP,2020/01/17 05:52:03+00
115.8177552,-31.96669726,30851,996,WINTHP_1,Winthrop Avenue,Aberdare Rd,Monash Ave,Northbound,2017/10/23 00:00:00+00,2017/11/05 00:00:00+00,2017,16283,1224,1127,683 (1200-1300),2.53,70,65,4.4,PENTAGON S,2019/02/24 08:20:33+00
115.8177552,-31.96669726,30852,957,WINTHP_1,Winthrop Avenue,Aberdare Rd,Monash Ave,Northbound,2017/06/12 00:00:00+00,2017/06/26 00:00:00+00,2017,15497,1226,1031,648 (1200-1300),2.55,70,60.3,1.3,COP,2019/02/24 08:20:33+00
115.8177552,-31.96669726,30853,958,WINTHP_1,Winthrop Avenue,Aberdare Rd,Monash Ave,Southbound,2017/06/12 00:00:00+00,2017/06/26 00:00:00+00,2017,17077,1194,1667,661 (0900-1000),2.34,70,66.6,6.25,COP,2019/02/24 08:20:33+00
115.8177552,-31.96669726,30854,1181,WINTHP_1,Winthrop Avenue,Aberdare Rd,Monash Ave,Northbound,2018/10/18 00:00:00+00,2018/10/29 00:00:00+00,2018,18655,939,1530,,0.037,70,59.49,0.01132,Austraffic,2019/02/24 08:20:33+00
115.8177552,-31.96669726,30855,1000,WINTHP_1,Winthrop Avenue,Aberdare Rd,Monash Ave,Southbound,2017/10/27 00:00:00+00,2017/11/05 00:00:00+00,2017,17367,1285,1620,,1.86,70,65.3,4.55,PENTAGON S,2019/02/24 08:20:33+00
115.8177552,-31.96669726,30856,757,WINTHP_1,Winthrop Avenue,Aberdare Rd,Monash Ave,Northbound,2016/08/15 00:00:00+00,2016/08/27 00:00:00+00,2016,18746,1054,1596,1727 (16:00 - 17:00) & 1206 (11:00 - 12:00),2.3,70,60,1.38,COP,2019/02/24 08:20:33+00
115.817978,-31.96669933,30857,758,WINTHP_2,Winthrop Avenue,Hay St,Murray St,Southbound,2016/08/15 00:00:00+00,2016/08/27 00:00:00+00,2016,19067,1683,1499,,2.6,70,68,8.19,COP,2019/02/24 08:20:33+00
115.817978,-31.96669933,30858,1182,WINTHP_2,Winthrop Avenue,Aberdare Rd,Monash Ave,Southbound,2018/10/18 00:00:00+00,2018/10/29 00:00:00+00,2018,19827,1784,1626,,0.037,70,66.15,0.0574,Austraffic,2019/02/24 08:20:33+00
